stashpoint_id,paid_bookings,total_revenue_gbp,net_revenue_gbp,bookings_30d,revenue_30d_gbp,bookings_90d,revenue_90d_gbp,avg_bags,cancelled
51a7bee076d4,112,1413.65,752.29,1,66.42,1,66.42,1.8,6
51ac56b5cb91,18,343.73,207.33,0,0,0,0,3.3,0
51b035001232,102,1632.89,1171.13,0,0,5,50.46,2.3,5
51b7bff0e163,0,0,0,0,0,0,0,0,2
51c6679c9941,4,34.89,18.57,1,0.00,1,0.00,2.3,5
51e5fe1c82d1,39,548.40,352.26,0,0,0,0,2.6,5
51f59eaef772,3306,52999.91,27346.72,10,168.24,48,537.46,2.2,141
51f9a1487933,18,193.86,124.49,9,99.40,17,184.12,2.4,1
51fa8c725ee5,2,46.88,23.37,0,0,0,0,4.5,0
51fd1939dfc6,1,13.56,8.56,0,0,0,0,2.0,0
51fe5df669fd,21,365.04,196.64,0,0,0,0,3.0,4
5207a4d57575,7,78.07,48.31,0,0,0,0,1.9,4
5207da23194f,19,218.20,108.05,0,0,0,0,1.9,6
5212ff5e13de,1,5.64,3.55,0,0,0,0,1.0,1
521498df8435,0,0,0,0,0,0,0,0,0
521eeb460dc2,10,211.29,151.83,0,0,0,0,3.1,8
522e229305d5,11,159.20,100.52,0,0,0,0,2.7,5
522fd6df9340,27,219.74,175.60,1,8.65,1,8.65,1.9,4
523859572dde,0,0,0,0,0,0,0,0,1
523bb91afa43,0,0,0,0,0,0,0,0,1
523e2b290399,3,33.51,21.45,0,0,1,6.30,2.0,3
524501db23d8,20,319.72,191.94,0,0,0,0,2.3,4
52624930d084,156,1732.18,1190.18,0,0,0,0,1.7,22
52655da1537e,6,77.12,46.91,0,0,0,0,2.3,5
526774826544,10,80.11,40.09,0,0,0,0,1.8,1
526adf08d696,279,4946.02,2903.02,13,266.79,37,622.02,2.7,10
526da357d756,181,2097.70,1102.78,6,47.54,9,84.12,1.8,7
5271cd75c006,2,12.54,7.54,0,0,0,0,1.0,0
5282c42e9c88,2,37.94,23.66,0,0,0,0,3.5,3
528cd0ab5f40,6,59.40,37.85,0,0,0,0,1.7,1
52978566029f,4,28.60,22.70,0,0,0,0,1.8,1
52acc443f3c5,3,17.22,4.26,0,0,0,0,2.0,1
52ad4a924ff2,38,561.76,374.64,3,65.85,8,208.68,2.6,1
52b686a95c71,0,0,0,0,0,0,0,0,0
52c10b6d2cd7,33,218.61,176.44,2,8.63,2,8.63,1.5,6
52c288414aa7,15,202.04,131.30,1,5.33,2,23.34,2.5,5
52c7425f33e4,12,162.19,113.67,0,0,0,0,2.2,5
52d05fa0c183,56,944.80,593.13,1,10.41,1,10.41,2.8,7
52d8251cb2d5,4,29.54,19.40,0,0,0,0,1.3,4
52de83fc35cc,4,55.71,32.51,0,0,0,0,2.8,2
52df984dea68,16,287.70,188.36,0,0,4,44.64,2.1,0
52e02e7d2f32,97,1533.62,1018.46,15,270.28,32,506.70,2.8,5
52e44f6a8abe,1,15.21,8.94,0,0,0,0,3.0,0
52fdf418adb1,4052,67007.64,38549.54,197,3465.76,449,6919.23,2.4,187
530643949144,43,922.64,628.64,43,922.64,43,922.64,3.0,1
53283dd1ea54,549,7599.23,4222.21,17,197.99,57,722.23,2.7,25
532feefb27b7,488,7490.64,4212.14,3,21.74,12,187.73,2.2,33
533027821be8,156,1706.32,1113.92,12,159.29,32,342.33,2.1,7
5330d4961a49,4,54.39,35.12,0,0,0,0,2.5,0
53353c0cf424,6,103.12,51.57,0,0,0,0,3.8,1
533d987bd5f5,12,208.00,119.00,0,0,0,0,1.9,3
53419badef00,58,844.02,552.50,7,115.18,13,190.57,2.8,4
5349087b7848,1702,27280.64,14580.98,28,477.39,86,1306.62,2.1,117
534b2e30c2d5,53,695.54,450.19,3,32.90,9,132.36,2.0,4
535c7c499247,26,587.06,379.27,5,157.33,9,201.70,4.2,0
535f014fce1d,0,0,0,0,0,0,0,0,2
53616f0fdf37,8,174.80,120.39,0,0,0,0,3.4,4
539374614b22,7,60.79,26.13,0,0,0,0,2.3,1
5397b1e56b32,2093,25870.43,14400.18,22,292.09,58,684.64,1.9,54
539f135b3a89,15,258.01,161.42,0,0,0,0,3.1,9
53a7cbe8f225,1,6.00,3.15,0,0,0,0,1.0,2
53ac8b6e68ed,1,10.84,6.66,0,0,0,0,2.0,0
53c77e886709,155,2776.45,1689.42,2,9.80,10,78.42,2.4,18
53ce34d7dc11,5,51.03,25.12,0,0,0,0,2.6,4
53da3169922b,2,22.90,14.47,0,0,0,0,2.0,5
53da416f88bd,207,2996.73,1765.23,20,328.84,44,562.04,2.2,9
53e0778c02a9,22,293.99,187.52,0,0,2,12.17,2.1,1
53ee01797d45,87,1197.62,659.15,3,32.74,8,93.28,2.3,2
53f07430efec,0,0,0,0,0,0,0,0,3
54091e29526f,2,7.78,6.07,0,0,0,0,1.0,1
541343b4bdba,0,0,0,0,0,0,0,0,1
541e1d7aee61,95,1527.97,953.79,4,55.24,6,75.18,3.0,2
542de94e43da,1,0.00,-4.28,0,0,0,0,2.0,0
54360dcbeb8e,2,20.04,12.54,0,0,0,0,1.5,4
543f5db1e4b8,2,28.09,18.66,0,0,0,0,2.5,1
544303778200,11,173.77,108.64,1,19.49,3,72.62,2.9,3
5448a995499f,3707,50967.47,29869.99,160,1850.25,274,3224.33,2.3,202
54493149bb09,24,337.65,268.95,0,0,0,0,1.3,6
5449a5046807,148,2147.80,1111.55,0,0,0,0,2.1,0
54534aefbc50,2,24.93,8.77,0,0,0,0,3.0,2
54665f4df9e0,1,31.40,-0.60,0,0,0,0,2.0,0
5466b451611e,1,4.14,3.31,0,0,0,0,1.0,0
546d8d3c1730,1,4.19,3.35,0,0,0,0,1.0,0
54797c90a14c,11,163.25,107.76,0,0,0,0,2.5,28
5480eb482687,1,5.51,3.01,0,0,0,0,1.0,0
54855d0f9350,10,146.19,102.80,0,0,0,0,2.1,14
549a174445ef,4,177.89,88.96,0,0,0,0,5.8,1
549db096cd7b,0,0,0,0,0,0,0,0,1
54a29dee9297,5,149.15,85.21,0,0,1,48.10,3.4,0
54a8dcc778fd,36,407.58,209.82,0,0,0,0,1.8,0
54acdd7b6e86,93,1376.53,894.92,2,52.99,17,306.72,2.1,16
54cfd0f1efc9,69,818.33,530.73,5,84.12,9,136.16,1.8,4
54d647ae1da4,258,10700.51,6018.92,5,250.68,17,503.10,2.1,20
54dab7c6f4b8,11,214.93,136.53,0,0,0,0,2.6,2
54db99b1e482,0,0,0,0,0,0,0,0,1
54e19f1e4b66,8,143.10,88.13,0,0,0,0,3.1,5
54f5a8bd8950,1,5.92,3.93,0,0,0,0,1.0,2
54f866c40938,7,115.09,62.19,0,0,0,0,3.6,0
54f86acc459c,1,26.72,16.72,0,0,0,0,4.0,0
54fcd346ac61,1,13.24,6.62,0,0,0,0,3.0,0
55048804a4fc,3,36.71,18.36,0,0,0,0,2.7,0
550870df3d04,14,77.27,61.78,0,0,0,0,1.2,10
5508ee2aad3d,30,343.06,222.80,2,39.62,3,49.17,2.0,1
550a64b8ce53,1,5.51,3.01,0,0,0,0,1.0,0
550d922ab584,4,57.73,33.50,0,0,2,18.90,3.0,3
551450ce54ac,11,237.98,152.03,0,0,0,0,3.2,10
551c2a020feb,1,7.16,5.42,0,0,0,0,1.0,0
551e189b5a27,4,54.50,35.25,0,0,0,0,2.5,1
55242576e99e,115,1832.43,1180.62,7,94.33,16,254.89,2.9,5
55296734a313,167,3247.81,1625.92,16,340.53,28,555.06,3.6,7
5532873eb1d1,5,112.47,67.37,0,0,0,0,1.0,0
553ffece1be8,56,815.68,529.06,7,107.05,12,194.82,2.7,6
5541454b4bd0,60,1554.42,891.87,3,50.98,5,80.19,3.9,1
5548bcfc4f26,12,5.99,-32.86,0,0,0,0,1.7,2
554a97dde3bd,50,735.64,478.47,2,33.32,24,248.53,2.3,6
5552936f1c53,57,860.67,529.20,0,0,1,25.84,2.4,7
5555d8eae429,3,51.46,30.02,0,0,0,0,3.3,0
5558891f60e0,4,34.19,21.59,0,0,0,0,1.5,0
5559c55fa316,7,59.72,14.68,0,0,0,0,3.0,8
5563365a3149,16,257.61,162.31,0,0,2,26.49,2.8,8
556397eb9975,3,26.46,11.02,0,0,0,0,2.3,0
5566282efb1c,18,132.55,105.94,1,4.31,1,4.31,1.3,1
556da6b430e9,123,2282.42,1377.36,3,52.09,5,82.77,2.6,12
55747aa23864,79,1245.53,738.96,0,0,0,0,2.9,11
5576dccde151,0,0,0,0,0,0,0,0,1
557d88dc2599,71,1362.58,859.97,6,80.16,14,220.77,3.6,6
557d9b19b598,251,3533.32,2229.22,4,39.26,13,125.13,2.2,7
557f18b27a46,43,523.91,340.24,1,14.19,8,138.18,2.4,2
55836162ad5e,8,111.47,75.27,2,23.12,8,111.47,2.5,2
558ecea2a524,44,619.39,325.32,2,26.62,2,26.62,2.0,5
5592a5ceed9d,0,0,0,0,0,0,0,0,1
55962d189c07,4,36.64,23.46,0,0,0,0,1.8,1
5598465c741c,3,27.75,17.09,0,0,0,0,1.7,2
559a81dcdeba,26,258.84,166.14,1,6.38,5,29.78,1.6,0
559b9ec78207,22,223.51,143.44,2,19.36,3,30.02,2.0,0
55a07f18863f,11,208.39,123.79,0,0,1,0.99,3.9,2
55a45e3dca48,1,12.00,7.00,0,0,0,0,2.0,0
55a49c67bfc9,10,77.13,51.63,0,0,2,32.51,1.3,1
55a6051eef9d,1,3.58,2.71,0,0,0,0,1.0,0
55ad9beab1c6,34,711.83,458.78,0,0,1,31.90,3.2,2
55afeef4a0bd,1,21.18,11.47,0,0,0,0,4.0,1
55b8739d04ee,43,612.06,382.18,0,0,0,0,2.5,8
55c5554fb26a,11,120.18,120.18,0,0,4,24.37,2.3,2
55ca1d98be9c,2,57.34,35.62,0,0,0,0,5.0,1
55df495bf252,3,73.54,34.89,0,0,0,0,4.7,0
55e121d2869f,1,32.00,18.90,0,0,0,0,2.0,0
55e5c4814c03,7,54.67,33.23,0,0,0,0,1.6,3
55f2396b2a28,23,364.36,220.99,0,0,0,0,2.9,4
55fae5423091,2,27.37,15.86,1,12.18,2,27.37,2.5,0
55fd3635f89f,23,461.40,301.17,1,8.59,1,8.59,2.6,4
56006a50a643,1,6.68,4.18,0,0,0,0,1.0,0
5600ffa73de4,1128,20897.15,11287.55,5,75.38,8,136.48,2.9,29
560138f57688,10,77.43,28.23,0,0,0,0,1.9,6
560bd07ac04c,34,421.53,273.98,1,28.32,6,67.80,1.5,0
560f54047332,1986,23757.62,14763.12,47,598.76,111,1186.25,1.7,109
5610a3d9e6f0,2,15.76,10.09,0,0,0,0,1.5,2
561220b76c30,225,4173.83,2833.72,0,0,15,477.63,3.0,22
56177eac46b0,85,1554.38,976.54,11,304.49,23,474.06,3.3,6
56195c119e6d,6,106.01,73.79,0,0,0,0,3.7,0
561d40014f2d,49,1053.66,752.76,0,0,1,15.37,2.6,5
561facb8be0b,4,66.20,44.80,0,0,1,39.48,2.5,0
562a84cdf80a,3,28.27,14.50,0,0,1,8.55,2.3,0
5633813f12b9,54,810.67,525.25,0,0,0,0,2.2,11
565682f23086,172,2169.52,1302.56,4,69.20,5,85.18,2.4,9
565dd39d0a24,7,70.41,31.58,0,0,0,0,2.6,2
565f4d3a246b,1,12.76,8.36,1,12.76,1,12.76,2.0,0
566a9914dc4b,3,75.66,60.44,0,0,0,0,1.3,1
568006dd01e0,353,4337.03,2537.84,4,30.41,8,69.30,2.4,16
5690034163d0,0,0,0,0,0,0,0,0,1
56961d9762f3,26,356.90,220.50,0,0,0,0,2.2,4
5699e57ef53a,117,1240.64,621.99,0,0,0,0,2.3,4
569e02ef1ce0,20,247.62,161.47,3,40.66,20,247.62,2.2,1
56a939490407,50,881.55,517.72,3,74.97,16,282.19,3.4,1
56ac6f789831,28,504.00,264.60,0,0,0,0,3.0,3
56b7a0725429,80,1247.84,792.41,2,33.12,6,83.09,2.9,13
56be39741f27,3,35.71,22.65,0,0,0,0,2.0,1
56cb485811a7,7,51.44,41.11,0,0,0,0,1.4,1
56d0a21a13de,1,9.76,7.16,0,0,1,9.76,2.0,0
56d4f689ba7e,3,27.15,17.84,0,0,0,0,2.0,4
56e7a13d8049,35,631.75,413.05,7,120.98,28,515.31,3.3,1
56e7e1069b5e,14,276.19,172.56,0,0,0,0,3.5,4
56f3ac0e408c,1,5.41,3.47,0,0,0,0,1.0,2
56f9b5641161,1846,22379.40,11860.87,50,527.23,102,1277.10,1.8,42
5706857ce558,62,1622.95,1014.19,0,0,0,0,2.1,2
570bbe9816b7,230,2581.84,1440.55,0,0,0,0,2.2,19
570f62064a78,0,0,0,0,0,0,0,0,2
57105e25dc8c,25,368.55,227.25,1,13.11,1,13.11,2.9,3
572552abdb35,7,70.39,46.43,1,10.79,5,60.62,1.9,0
57276e47a24a,143,1792.37,1078.36,0,0,0,0,2.4,14
572ef15cb259,148,2114.58,1178.47,3,70.51,10,174.73,2.7,7
5731e558de31,1352,20251.28,11668.53,0,0,0,0,2.5,109
5737f140a1cf,1,15.93,9.73,0,0,1,15.93,3.0,1
573ae6433891,3,22.80,14.37,3,22.80,3,22.80,1.7,0
5757e23c69dd,120,1536.67,766.54,0,0,0,0,2.3,12
575b14c20f89,0,0,0,0,0,0,0,0,2
575de2d256e3,3,39.60,22.14,2,20.12,2,20.12,3.0,1
576d270f30de,13,174.22,110.69,0,0,0,0,2.3,2
5774f0233fc3,1,10.29,6.59,0,0,0,0,2.0,2
577edbf16476,0,0,0,0,0,0,0,0,1
578a1f0e4af6,10,155.02,102.62,0,0,0,0,2.6,0
579002a9ad40,20,164.95,130.52,2,17.29,2,17.29,1.8,1
57996824d5d6,3,46.08,30.19,0,0,0,0,2.3,1
579c71e71979,10,101.00,63.94,0,0,0,0,1.6,0
57a4886a13d8,1,5.35,3.24,0,0,0,0,1.0,0
57a4f34796d3,11,166.02,102.92,0,0,0,0,2.9,8
57a91d0f0369,632,6663.75,3476.57,26,243.49,65,860.26,1.5,30
57b35f625aeb,3,44.76,30.24,1,27.56,1,27.56,2.7,1
57d00fc5cabe,5,74.99,29.02,0,0,0,0,2.6,3
57da564585f5,8,40.04,31.50,0,0,0,0,1.3,0
57f22f95fed5,13,199.36,120.27,0,0,0,0,1.3,3
57fd7d034f24,8,286.52,174.74,0,0,0,0,2.8,6
57fef57d0a4a,1,13.00,13.00,0,0,0,0,2.0,4
5801ce60da0b,31,168.02,134.10,1,4.31,5,25.94,1.3,0
5812d0784480,6760,66851.11,34846.16,320,2781.07,447,3855.91,1.4,303
5816e50e63f2,1,5.86,3.84,0,0,0,0,1.0,0
581818f75dea,66,905.97,557.59,0,0,0,0,2.4,20
58210750af5d,42,821.68,525.94,2,24.87,4,36.27,2.5,9
58477604ef70,7,42.90,34.31,1,4.33,1,4.33,1.4,1
5848e1604a61,1,4.11,3.29,0,0,0,0,1.0,0
584dc895d26e,1,11.50,7.24,0,0,0,0,2.0,0
584ef7fa1011,792,11448.02,6492.17,37,495.48,75,960.79,2.2,27
585021417bb4,15,128.43,78.67,0,0,0,0,1.5,13
585e457540a2,7,66.44,33.58,0,0,0,0,2.0,2
586a3a7ba797,37,539.61,346.59,0,0,1,5.62,2.2,1
586c61c449df,157,2347.60,1156.16,9,194.65,20,341.13,2.6,12
5871c8d83e84,7,42.76,25.53,0,0,0,0,1.3,0
5872b6366c95,69,939.34,573.77,2,27.30,2,27.30,2.3,6
5877fda5c837,1,5.77,3.63,0,0,0,0,1.0,0
587e21a68489,31,339.74,189.74,0,0,0,0,2.2,7
589475781769,46,789.97,515.85,2,39.84,10,130.78,2.7,4
589b151088d0,30,427.63,223.83,0,0,0,0,2.7,6
589e10f88db2,120,1873.57,1227.55,25,422.08,62,968.43,2.9,3
58a1967bdb16,8,67.07,40.84,0,0,0,0,1.5,3
58a39b57546f,4,62.40,37.21,0,0,0,0,2.0,3
58a45a211ac2,11,211.45,131.45,0,0,0,0,2.9,3
58ac14a33f1c,285,3212.77,1690.50,17,197.89,21,244.65,1.7,14
58acb1b86ee9,17,180.84,117.10,4,30.42,10,104.03,2.1,0
58bc34d2dcf1,16,277.31,185.41,0,0,0,0,2.2,1
58c21a2023b6,5,154.95,109.84,0,0,0,0,1.8,1
58c9c6006468,14,173.58,110.87,0,0,0,0,2.1,1
58cfe10cb806,60,802.22,521.82,9,71.38,16,165.52,2.2,8
58d316dad9d6,2,25.94,16.59,0,0,1,20.19,3.0,1
58d95a044de7,2,41.01,29.10,0,0,0,0,3.0,2
58d9bff3ec78,8,136.49,84.33,0,0,0,0,3.0,4
58e863c6be28,195,2941.84,1856.94,0,0,0,0,2.3,15
58eadaa366d1,1,6.67,4.46,0,0,0,0,1.0,1
58ffee4b8aa6,58,582.91,365.41,0,0,0,0,1.5,13
59024598a8a9,1,10.60,6.67,0,0,0,0,2.0,0
5902712b91b0,4,85.55,61.06,0,0,0,0,3.0,1
5905f1f49d1f,1146,21325.28,13091.23,48,590.67,93,1249.31,2.5,85
592178eab878,9,151.31,96.86,1,16.84,7,117.24,3.3,1
59241ff6fe79,3,28.45,13.80,0,0,0,0,2.3,2
592563cd6a7e,1,39.86,25.08,0,0,0,0,7.0,0
5946440bfa8d,408,5038.85,2582.60,0,0,0,0,2.1,17
594b95506096,0,0,0,0,0,0,0,0,1
594ca3841e78,3,16.77,13.40,0,0,0,0,1.3,1
5952b32e94c9,1,11.41,7.18,0,0,0,0,2.0,4
59538bad4241,2,16.68,10.50,0,0,0,0,1.5,4
59591064d834,1,12.00,6.30,0,0,0,0,2.0,1
595bbe614248,3076,47568.53,24820.38,47,708.02,120,1910.88,2.2,119
5960fc3b94d5,35,271.74,216.54,1,8.65,1,8.65,1.4,2
5964f7f77231,2,28.59,17.28,0,0,0,0,2.5,2
5966728898a6,2,32.94,22.08,1,13.61,2,32.94,3.5,2
596833cafeef,1957,0.00,0.00,0,0,0,0,1.0,1
5968580709f6,270,3831.44,2480.72,22,296.64,34,451.03,2.6,8
596f9491f23d,2,5.66,-0.59,0,0,0,0,1.5,1
5973e73736c9,372,5437.73,2944.93,0,0,0,0,2.4,37
598c584a02ce,715,10614.11,7037.91,50,802.05,172,2604.81,2.3,32
5996153880f8,10,88.56,39.40,0,0,0,0,2.2,0
599cbcbd95cc,31,321.30,201.80,0,0,0,0,1.5,3
59a35ca4b53e,3,34.26,21.18,3,34.26,3,34.26,2.3,0
59a7db6c4cb3,187,2968.50,1821.00,0,0,0,0,2.7,17
59a994a1ef47,7,51.49,30.26,0,0,0,0,1.4,3
59cf99163563,1428,24434.62,13836.94,25,562.28,50,887.50,2.8,47
59d118179588,1,0.00,-6.50,0,0,0,0,3.0,1
59d2d9898f39,1,21.50,17.18,0,0,0,0,1.0,0
59d5df8820a9,1,8.83,4.58,0,0,0,0,2.0,0
59e3ba1b6c60,25,856.69,563.24,1,19.74,1,19.74,1.8,4
59e946a6ba59,9,112.73,72.24,1,14.04,2,19.95,2.4,2
59ea0340b8f5,2,22.21,10.25,0,0,0,0,3.0,0
59ed827b0ed1,36,691.77,513.47,1,36.01,3,190.10,2.2,7
59ee9bd749c0,41,446.56,235.66,2,10.96,2,10.96,1.7,11
59ef692bfe9c,2,36.86,25.52,0,0,0,0,4.5,2
59f2d045ebb6,5,68.19,42.89,0,0,0,0,2.6,0
59f3878667fa,1,0.00,-4.32,0,0,0,0,2.0,4
59fc1d2783f2,35,649.11,376.07,0,0,0,0,3.2,7
5a0412132df9,5,50.88,29.52,0,0,0,0,2.0,2
5a0d231e09b3,6,67.18,35.29,1,6.38,1,6.38,1.7,2
5a181fac281e,4,44.81,29.57,0,0,0,0,2.3,1
5a1fbe3895f3,139,3047.87,2047.75,3,55.07,5,115.84,2.3,13
5a2146602004,142,2002.58,1109.57,2,18.24,7,82.45,2.0,33
5a303fac8c3f,0,0,0,0,0,0,0,0,1
5a334b4a69ee,3,57.52,36.76,0,0,0,0,3.3,1
5a4169c34919,1,8.49,4.25,0,0,0,0,2.0,3
5a4a3969607f,139,2408.42,1411.90,0,0,0,0,2.2,8
5a4e1ef25e11,5,67.62,46.72,2,14.42,5,67.62,2.8,0
5a4eb31dbd5d,67,643.87,409.04,3,25.30,4,35.75,1.7,9
5a4f06f90840,26,333.53,157.20,0,0,0,0,2.2,1
5a55ceb40498,2,50.20,31.19,0,0,0,0,4.5,0
5a639a8b5995,26,569.61,352.86,0,0,0,0,2.6,6
5a7a526748b1,17,177.67,97.27,0,0,0,0,2.4,3
5a7aba943fba,592,26516.19,14898.88,10,253.03,25,827.33,1.6,97
5a7bad25993d,0,0,0,0,0,0,0,0,1
5a86b827deae,4,41.55,26.86,0,0,0,0,1.8,7
5a9772e5fd53,148,2489.82,1700.17,9,133.87,33,681.30,3.1,4
5a97e605bfee,0,0,0,0,0,0,0,0,1
5aa29348d8bf,42,361.32,156.92,0,0,0,0,2.4,2
5abb20e347b8,0,0,0,0,0,0,0,0,3
5abd1dbbc9f8,2,26.95,17.13,0,0,0,0,2.5,0
5abe404bcaf9,9,83.15,47.14,0,0,0,0,1.9,9
5ac21700ec99,48,1041.17,553.18,0,0,0,0,2.2,5
5ac56e0aee84,3,34.15,21.12,0,0,0,0,2.3,1
5ac64c9cb221,6,69.05,50.02,0,0,0,0,1.3,5
5ad10ad5e7d5,1,12.17,7.81,0,0,0,0,2.0,4
5ad9490ad031,67,936.01,597.61,1,19.83,3,33.21,2.6,1
5adacf77c350,7,70.89,28.63,0,0,1,18.01,2.1,1
5adf3d13343a,1,6.29,4.14,0,0,0,0,1.0,0
5ae8a3a909ab,75,1317.86,780.32,0,0,0,0,3.3,12
5ae9ac7de982,51,612.65,378.04,0,0,0,0,1.6,3
5b00807a30e0,31,488.45,330.57,8,107.92,22,372.65,2.2,0
5b00f19f26d8,28,727.30,479.49,0,0,0,0,2.0,8
5b035ff357b2,54,540.46,365.86,6,35.48,18,133.76,1.5,6
5b0be77f97c3,9,106.83,52.82,0,0,0,0,2.8,1
5b2045fd801a,1822,18208.69,10357.19,63,595.78,156,1356.27,1.6,78
5b204897bee2,2,12.85,7.15,0,0,0,0,1.0,0
5b31a8f246b7,2,13.36,8.36,0,0,0,0,1.0,0
5b377c9497b5,0,0,0,0,0,0,0,0,3
5b382cc8c154,11,110.67,88.44,2,8.66,2,8.66,1.4,2
5b3b67e31ec2,5,35.31,17.80,0,0,0,0,1.6,1
5b3d3ac8d1bb,10,205.28,133.13,0,0,0,0,2.0,0
5b3e0c129bb1,5,43.61,28.25,0,0,0,0,1.6,2
5b52a030448d,18,196.01,98.03,0,0,0,0,2.1,3
5b658694f6bf,3,39.90,24.37,0,0,0,0,2.7,2
5b6921157610,0,0,0,0,0,0,0,0,0
5b7642bfaad0,199,3805.19,2312.00,12,172.30,17,256.56,3.7,20
5b7800f55b72,62,673.19,329.69,0,0,0,0,2.1,21
5b7ad256e134,10,89.68,55.83,0,0,0,0,1.4,2
5b7b2a0c7b8f,1,11.59,7.20,0,0,0,0,2.0,2
5b7bbfcd0981,1,6.68,4.18,0,0,0,0,1.0,0
5b81b90d80b8,2,17.51,10.88,0,0,0,0,1.5,6
5b88f487f477,2,66.40,42.58,0,0,0,0,6.5,0
5b8d10f8ab32,5,21.02,16.81,1,4.29,1,4.29,1.0,1
5b8d866862cb,2958,47059.06,29469.72,61,950.14,104,1581.07,2.4,158
5b8e3275586b,1,26.32,16.21,0,0,0,0,5.0,1
5b93ba80415d,42,833.89,607.26,0,0,2,12.52,3.1,3
5ba49d037916,2,20.90,15.02,0,0,0,0,1.5,0
5bb84ac398ad,7,87.91,48.19,0,0,0,0,2.6,1
5bbd884c0d66,1,22.15,14.17,0,0,0,0,4.0,4
5bc8846811c1,10,133.68,79.59,0,0,0,0,2.5,4
5bd2969cfbe7,7,57.04,28.53,0,0,0,0,1.9,0
5bd5faab306e,0,0,0,0,0,0,0,0,2
5beb511a0a84,198,2662.30,1495.55,0,0,0,0,2.1,6
5bf7bcc2893d,19,96.06,75.49,0,0,1,4.32,1.2,2
5c06d4299d46,1,4.18,3.34,0,0,0,0,1.0,0
5c07907ced1f,53,1080.05,672.64,0,0,1,10.36,3.3,4
5c16329b0d98,60,725.20,402.85,0,0,0,0,2.7,3
5c17974d749b,212,3201.26,1735.03,11,243.92,16,298.18,2.5,34
5c19aadf3cb8,3,41.58,24.90,3,41.58,3,41.58,3.3,0
5c25980694c0,4,35.70,23.90,1,9.90,4,35.70,2.0,0
5c3f99d9a2ac,11,344.72,237.31,0,0,2,187.14,2.5,6
5c410e4e72a5,55,768.78,494.83,0,0,1,12.76,2.1,5
5c4c222e9a50,45,612.92,412.85,3,32.06,12,154.33,2.3,1
5c4e42c8a3bb,0,0,0,0,0,0,0,0,5
5c5948b77d53,20,278.91,196.22,0,0,0,0,2.1,3
5c59924cb962,639,9099.02,5860.58,46,595.04,111,1353.68,2.3,20
5c6478d1f623,201,2072.16,1309.92,2,11.32,8,73.49,1.8,10
5c689323931e,30,676.09,436.36,0,0,4,54.97,1.8,3
5c806eaca40c,36,676.14,426.64,0,0,0,0,2.9,4
5c842d95e105,9,52.59,41.61,0,0,2,6.46,1.4,0
5c85703924e2,49,513.65,282.88,0,0,0,0,2.1,5
5c8b8c52abd1,8,85.45,53.49,1,14.75,2,14.75,2.1,0
5c9b9ea55c4d,131,2207.73,1507.51,5,107.71,11,217.07,2.7,23
5caa7155a01e,18,187.12,97.71,0,0,0,0,2.3,1
5cae4d9d9fbd,3,62.17,38.29,0,0,0,0,3.7,6
5cb7d87922f0,10,154.15,101.80,0,0,1,18.17,2.2,2
5cb9494316fb,0,0,0,0,0,0,0,0,0
5cc80c79d231,0,0,0,0,0,0,0,0,4
5ccbf0292ed0,6,178.92,112.16,0,0,0,0,5.0,6
5cd974ea8456,2,75.44,44.80,0,0,0,0,3.0,0
5ce5bd10dd2d,0,0,0,0,0,0,0,0,0
5ce7d98c0e48,17,306.68,208.68,0,0,0,0,2.0,0
5ce98a5a86e5,88,855.16,555.66,2,30.10,4,42.96,1.6,1
5cea2a5e9f4a,4,46.68,29.57,0,0,0,0,2.0,1
5cf492b5221f,2,26.85,16.27,0,0,0,0,2.0,1
5d0067b19be2,2,11.94,1.45,1,0.00,1,0.00,3.0,2
5d009fb89251,1,5.98,3.84,0,0,0,0,1.0,4
5d05c37d2345,9,151.95,98.03,1,20.20,4,53.83,3.2,0
5d0650bcf2ec,0,0,0,0,0,0,0,0,1
5d0b54895123,11,144.54,72.30,0,0,0,0,1.8,1
5d0e044035dc,2,14.40,9.19,1,8.65,1,8.65,1.5,0
5d1394feb880,20,581.57,388.67,2,58.22,6,109.44,3.0,3
5d18a3075715,23,259.71,168.27,0,0,0,0,1.8,2
5d1fe7ad3b0f,11,182.00,113.95,1,13.16,3,58.04,2.6,4
5d309ff11d91,19,451.30,294.32,1,10.42,1,10.42,2.1,3
5d3fb337a893,18,368.64,251.38,0,0,2,55.44,2.0,1
5d45ab0842e4,19,305.53,198.08,1,19.14,2,36.48,2.8,2
5d45ed8496e2,1,8.56,5.13,0,0,1,8.56,2.0,0
5d53222bf803,1,12.99,10.38,0,0,0,0,3.0,0
5d649014d1f9,1,8.35,6.67,0,0,0,0,1.0,0
5d6b157fe3ae,0,0,0,0,0,0,0,0,2
5d6d35937fb7,4,28.50,22.63,0,0,0,0,1.8,0
5d7293983f9d,154,2135.18,1210.13,0,0,0,0,2.7,5
5d74f574b83b,38,422.08,267.58,3,21.98,5,35.14,1.7,10
5d910f804685,0,0,0,0,0,0,0,0,0
5d914c27a676,1,26.77,14.05,0,0,0,0,1.0,0
5d9d5e75dcff,261,2952.68,1943.23,17,206.95,45,532.47,1.7,7
5da329e5b10c,11,104.06,69.63,2,9.71,5,38.57,1.8,3
5da517ba62f4,3,44.71,35.43,0,0,0,0,1.7,0
